sample_id,country_name,region_name,Cluster,Plot,Latitude,Longitude,Altitude,Depth
icr073049,Angola,Bimbe,6,1,-11.75164667,15.904305,1812,Subsoil
icr073068,Angola,Bimbe,7,1,-11.72861167,15.90537,1772,Topsoil
icr073069,Angola,Bimbe,7,1,-11.72861167,15.90537,1772,Subsoil
icr073088,Angola,Bimbe,8,1,-11.70184,15.905035,1781,Topsoil
icr073089,Angola,Bimbe,8,1,-11.70184,15.905035,1781,Subsoil
icr073128,Angola,Bimbe,10,1,-11.74299833,15.925165,1778,Topsoil
icr073129,Angola,Bimbe,10,1,-11.74299833,15.925165,1778,Subsoil
icr073148,Angola,Bimbe,11,1,-11.72815,15.92955167,1733,Topsoil
icr073149,Angola,Bimbe,11,1,-11.72815,15.92955167,1733,Subsoil
icr073168,Angola,Bimbe,12,1,-11.70322333,15.92522667,1722,Topsoil
icr073169,Angola,Bimbe,12,1,-11.70322333,15.92522667,1722,Subsoil
icr073188,Angola,Bimbe,13,1,-11.77607833,15.95362833,1761,Topsoil
icr073189,Angola,Bimbe,13,1,-11.77607833,15.95362833,1761,Subsoil
icr073208,Angola,Bimbe,14,1,-11.75424667,15.95240333,1706,Topsoil
icr073209,Angola,Bimbe,14,1,-11.75424667,15.95240333,1706,Subsoil
icr073228,Angola,Bimbe,15,1,-11.72477,15.94343,1731,Topsoil
icr073229,Angola,Bimbe,15,1,-11.72477,15.94343,1731,Subsoil
icr073248,Angola,Bimbe,16,1,-11.70006667,15.9523,1730,Topsoil
icr073249,Angola,Bimbe,16,1,-11.70006667,15.9523,1730,Subsoil
icr073300,Angola,Luimbale,1,1,-12.35919,15.14388333,1674,Topsoil
icr073301,Angola,Luimbale,1,1,-12.35919,15.14388333,1674,Subsoil
icr073320,Angola,Luimbale,2,1,-12.33987333,15.14360333,1664,Topsoil
icr073321,Angola,Luimbale,2,1,-12.33987333,15.14360333,1664,Subsoil
icr073340,Angola,Luimbale,3,1,-12.31628333,15.15200333,1658,Topsoil
icr073341,Angola,Luimbale,3,1,-12.31628333,15.15200333,1658,Subsoil
icr073361,Angola,Luimbale,4,2,-12.30484,15.14741667,1586,Topsoil
icr073362,Angola,Luimbale,4,2,-12.30484,15.14741667,1586,Subsoil
icr073379,Angola,Luimbale,5,1,-12.3554,15.16175667,1768,Topsoil
icr073380,Angola,Luimbale,5,1,-12.3554,15.16175667,1768,Subsoil
icr073399,Angola,Luimbale,6,1,-12.34284,15.17547833,1746,Topsoil
icr073400,Angola,Luimbale,6,1,-12.34284,15.17547833,1746,Subsoil
icr073419,Angola,Luimbale,7,1,-12.31856,15.17408167,1640,Topsoil
icr073420,Angola,Luimbale,7,1,-12.31856,15.17408167,1640,Subsoil
icr073439,Angola,Luimbale,8,1,-12.297935,15.17505,1597,Topsoil
icr073440,Angola,Luimbale,8,1,-12.297935,15.17505,1597,Subsoil
icr073459,Angola,Luimbale,9,2,-12.349295,15.20264667,1730,Topsoil
icr073460,Angola,Luimbale,9,2,-12.349295,15.20264667,1730,Subsoil
icr073479,Angola,Luimbale,10,1,-12.345895,15.19027833,1726,Topsoil
icr073480,Angola,Luimbale,10,1,-12.345895,15.19027833,1726,Subsoil
icr073499,Angola,Luimbale,11,1,-12.31855667,15.2063,1709,Topsoil
icr073500,Angola,Luimbale,11,1,-12.31855667,15.2063,1709,Subsoil
icr073519,Angola,Luimbale,12,1,-12.295335,15.19546833,1632,Topsoil
icr073520,Angola,Luimbale,12,1,-12.295335,15.19546833,1632,Subsoil
icr073539,Angola,Luimbale,13,1,-12.357305,15.21692167,1919,Topsoil
icr073540,Angola,Luimbale,13,1,-12.357305,15.21692167,1919,Subsoil
icr073558,Angola,Luimbale,14,1,-12.32752333,15.22182667,1680,Topsoil
icr073559,Angola,Luimbale,14,1,-12.32752333,15.22182667,1680,Subsoil
icr073578,Angola,Luimbale,15,1,-12.31476833,15.21382333,1698,Topsoil
icr073579,Angola,Luimbale,15,1,-12.31476833,15.21382333,1698,Subsoil
icr073598,Angola,Luimbale,16,1,-12.29723833,15.22342333,1610,Topsoil
icr073599,Angola,Luimbale,16,1,-12.29723833,15.22342333,1610,Subsoil
icr073649,Zimbabwe,Kenilworth,1,1,-19.425122000000002,28.724613,1233,Topsoil
icr073650,Zimbabwe,Kenilworth,1,1,-19.425122000000002,28.724613,1233,Subsoil
icr073670,Zimbabwe,Kenilworth,2,2,-19.41344,28.733862,1240,Topsoil
icr073671,Zimbabwe,Kenilworth,2,2,-19.41344,28.733862,1240,Subsoil
icr073686,Zimbabwe,Kenilworth,3,1,-19.38535333,28.72538333,1238,Topsoil
icr073687,Zimbabwe,Kenilworth,3,1,-19.38535333,28.72538333,1238,Subsoil
icr073703,Zimbabwe,Kenilworth,4,1,-19.372857,28.721183,1227,Topsoil
icr073704,Zimbabwe,Kenilworth,4,1,-19.372857,28.721183,1227,Subsoil
icr073723,Zimbabwe,Kenilworth,5,1,-19.43525,28.754072,1246,Topsoil
icr073724,Zimbabwe,Kenilworth,5,1,-19.43525,28.754072,1246,Subsoil
icr073743,Zimbabwe,Kenilworth,6,1,-19.4141,28.74545833,1246,Topsoil
icr073744,Zimbabwe,Kenilworth,6,1,-19.4141,28.74545833,1246,Subsoil
icr073762,Zimbabwe,Kenilworth,7,1,-19.38859667,28.74953333,1249,Topsoil
icr073763,Zimbabwe,Kenilworth,7,1,-19.38859667,28.74953333,1249,Subsoil
icr073799,Zimbabwe,Kenilworth,9,1,-19.42756167,28.76724667,1256,Topsoil
icr073800,Zimbabwe,Kenilworth,9,1,-19.42756167,28.76724667,1256,Subsoil
icr073819,Zimbabwe,Kenilworth,10,1,-19.41003,28.76292667,1261,Topsoil
icr073839,Zimbabwe,Kenilworth,11,1,-19.39583167,28.76500833,1256,Topsoil
icr073840,Zimbabwe,Kenilworth,11,1,-19.39583167,28.76500833,1256,Subsoil
icr073857,Zimbabwe,Kenilworth,12,1,-19.36441167,28.77160167,1250,Topsoil
icr073858,Zimbabwe,Kenilworth,12,1,-19.36441167,28.77160167,1250,Subsoil
icr073877,Zimbabwe,Kenilworth,13,1,-19.437477,28.792972,1298,Topsoil
icr073878,Zimbabwe,Kenilworth,13,1,-19.437477,28.792972,1298,Subsoil
icr073897,Zimbabwe,Kenilworth,14,1,-19.410165,28.794548,1292,Topsoil
icr073898,Zimbabwe,Kenilworth,14,1,-19.410165,28.794548,1292,Subsoil
icr073917,Zimbabwe,Kenilworth,15,1,-19.392763,28.802128,1274,Topsoil
icr073918,Zimbabwe,Kenilworth,15,1,-19.392763,28.802128,1274,Subsoil
icr073937,Zimbabwe,Kenilworth,16,1,-19.373928,28.786663,1260,Topsoil
icr073938,Zimbabwe,Kenilworth,16,1,-19.373928,28.786663,1260,Subsoil
icr073988,Zimbabwe,Gambisa,1,2,-18.142,29.4097,948,Topsoil
icr073989,Zimbabwe,Gambisa,1,2,-18.142,29.4097,948,Subsoil
icr074002,Zimbabwe,Gambisa,2,1,-18.1109,29.4157,972,Topsoil
icr074003,Zimbabwe,Gambisa,2,1,-18.1109,29.4157,972,Subsoil
icr074018,Zimbabwe,Gambisa,3,1,-18.0948,29.4155,989,Topsoil
icr074019,Zimbabwe,Gambisa,3,1,-18.0948,29.4155,989,Subsoil
icr074030,Zimbabwe,Gambisa,4,1,-18.066,29.4092,950,Topsoil
icr074031,Zimbabwe,Gambisa,4,1,-18.066,29.4092,950,Subsoil
icr074045,Zimbabwe,Gambisa,5,1,-18.137,29.4347,975,Topsoil
icr074046,Zimbabwe,Gambisa,5,1,-18.137,29.4347,975,Subsoil
icr074062,Zimbabwe,Gambisa,6,1,-18.1169,29.4375,974,Topsoil
icr074063,Zimbabwe,Gambisa,6,1,-18.1169,29.4375,974,Subsoil
icr074082,Zimbabwe,Gambisa,7,1,-18.0858,29.4351,936,Topsoil
icr074083,Zimbabwe,Gambisa,7,1,-18.0858,29.4351,936,Subsoil
icr074102,Zimbabwe,Gambisa,8,1,-18.0663,29.4295,933,Topsoil
icr074103,Zimbabwe,Gambisa,8,1,-18.0663,29.4295,933,Subsoil
icr074122,Zimbabwe,Gambisa,9,1,-18.1381,29.4551,952,Topsoil
icr074123,Zimbabwe,Gambisa,9,1,-18.1381,29.4551,952,Subsoil
icr074140,Zimbabwe,Gambisa,10,1,-18.1141,29.4552,971,Topsoil
icr074141,Zimbabwe,Gambisa,10,1,-18.1141,29.4552,971,Subsoil
icr074159,Zimbabwe,Gambisa,11,1,-18.0962,29.4588,983,Topsoil
icr074160,Zimbabwe,Gambisa,11,1,-18.0962,29.4588,983,Subsoil
icr074175,Zimbabwe,Gambisa,12,1,-18.0749,29.4566,949,Topsoil
icr074176,Zimbabwe,Gambisa,12,1,-18.0749,29.4566,949,Subsoil
icr074193,Zimbabwe,Gambisa,13,2,-18.1315,29.4801,971,Topsoil
icr074194,Zimbabwe,Gambisa,13,2,-18.1315,29.4801,971,Subsoil
icr074211,Zimbabwe,Gambisa,14,1,-18.111,29.485,987,Topsoil
icr074212,Zimbabwe,Gambisa,14,1,-18.111,29.485,987,Subsoil
icr074231,Zimbabwe,Gambisa,15,1,-18.0911,29.4842,999,Topsoil
icr074232,Zimbabwe,Gambisa,15,1,-18.0911,29.4842,999,Subsoil
icr074248,Zimbabwe,Gambisa,16,1,-18.0683,29.4841,962,Topsoil
icr074249,Zimbabwe,Gambisa,16,1,-18.0683,29.4841,962,Subsoil
icr074298,Botswana,Paje,1,1,-21.7905,26.458,1060,Topsoil
icr074299,Botswana,Paje,1,1,-21.7905,26.458,1060,Subsoil
icr074318,Botswana,Paje,2,1,-21.7779,26.4554,1062,Topsoil
icr074319,Botswana,Paje,2,1,-21.7779,26.4554,1062,Subsoil
icr074336,Botswana,Paje,3,1,-21.7522,26.4592,1061,Topsoil
icr074337,Botswana,Paje,3,1,-21.7522,26.4592,1061,Subsoil
icr074356,Botswana,Paje,4,1,-21.7213,26.457,1078,Topsoil
icr074357,Botswana,Paje,4,1,-21.7213,26.457,1078,Subsoil
icr074376,Botswana,Paje,5,1,-21.7919,26.4815,1060,Topsoil
icr074377,Botswana,Paje,5,1,-21.7919,26.4815,1060,Subsoil
icr074396,Botswana,Paje,6,1,-21.7771,26.4829,1046,Topsoil
icr074397,Botswana,Paje,6,1,-21.7771,26.4829,1046,Subsoil
icr074413,Botswana,Paje,7,1,-21.7559,26.4813,1053,Topsoil
icr074414,Botswana,Paje,7,1,-21.7559,26.4813,1053,Subsoil
icr074433,Botswana,Paje,8,1,-21.7275,26.4797,1063,Topsoil
icr074434,Botswana,Paje,8,1,-21.7275,26.4797,1063,Subsoil
icr074454,Botswana,Paje,9,2,-21.7992,26.5087,1050,Topsoil
icr074455,Botswana,Paje,9,2,-21.7992,26.5087,1050,Subsoil
icr074470,Botswana,Paje,10,1,-21.7756,26.5008,1051,Topsoil
icr074471,Botswana,Paje,10,1,-21.7756,26.5008,1051,Subsoil
icr074489,Botswana,Paje,11,1,-21.749,26.5039,1051,Topsoil
icr074490,Botswana,Paje,11,1,-21.749,26.5039,1051,Subsoil
icr074509,Botswana,Paje,12,1,-21.7232,26.4957,1057,Topsoil
icr074510,Botswana,Paje,12,1,-21.7232,26.4957,1057,Subsoil
icr074529,Botswana,Paje,13,1,-21.7908,26.5175,1048,Topsoil
icr074530,Botswana,Paje,13,1,-21.7908,26.5175,1048,Subsoil
icr074544,Botswana,Paje,14,1,-21.7707,26.526,1054,Topsoil
icr074545,Botswana,Paje,14,1,-21.7707,26.526,1054,Subsoil
icr074560,Botswana,Paje,15,1,-21.7483,26.5266,1052,Topsoil
icr074561,Botswana,Paje,15,1,-21.7483,26.5266,1052,Subsoil
icr074580,Botswana,Paje,16,1,-21.731,26.5229,1046,Topsoil
icr074581,Botswana,Paje,16,1,-21.731,26.5229,1046,Subsoil
icr074631,Botswana,Gumare,1,1,-19.4157,22.0154,970,Topsoil
icr074632,Botswana,Gumare,1,1,-19.4157,22.0154,970,Subsoil
icr074651,Botswana,Gumare,2,1,-19.3975,22.0256,969,Topsoil
icr074652,Botswana,Gumare,2,1,-19.3975,22.0256,969,Subsoil
icr074671,Botswana,Gumare,3,1,-19.3805,22.0165,974,Topsoil
icr074672,Botswana,Gumare,3,1,-19.3805,22.0165,974,Subsoil
icr074691,Botswana,Gumare,4,1,-19.3495,22.0128,978,Topsoil
icr074692,Botswana,Gumare,4,1,-19.3495,22.0128,978,Subsoil
icr074711,Botswana,Gumare,5,1,-19.4158,22.0395,962,Topsoil
icr074712,Botswana,Gumare,5,1,-19.4158,22.0395,962,Subsoil
icr074731,Botswana,Gumare,6,1,-19.3952,22.039,966,Topsoil
icr074732,Botswana,Gumare,6,1,-19.3952,22.039,966,Subsoil
icr074751,Botswana,Gumare,7,1,-19.3695,22.0389,969,Topsoil
icr074752,Botswana,Gumare,7,1,-19.3695,22.0389,969,Subsoil
icr074771,Botswana,Gumare,8,1,-19.341,22.0368,967,Topsoil
icr074772,Botswana,Gumare,8,1,-19.341,22.0368,967,Subsoil
icr074791,Botswana,Gumare,9,1,-19.4123,22.06,969,Topsoil
icr074792,Botswana,Gumare,9,1,-19.4123,22.06,969,Subsoil
icr074811,Botswana,Gumare,10,1,-19.3947,22.0671,968,Topsoil
icr074812,Botswana,Gumare,10,1,-19.3947,22.0671,968,Subsoil
icr074831,Botswana,Gumare,11,1,-19.3763,22.062,966,Topsoil
icr074832,Botswana,Gumare,11,1,-19.3763,22.062,966,Subsoil
icr074851,Botswana,Gumare,12,1,-19.3513,22.0571,967,Topsoil
icr074852,Botswana,Gumare,12,1,-19.3513,22.0571,967,Subsoil
icr074871,Botswana,Gumare,13,1,-19.4209,22.0793,963,Topsoil
icr074872,Botswana,Gumare,13,1,-19.4209,22.0793,963,Subsoil
icr074891,Botswana,Gumare,14,1,-19.3945,22.0855,968,Topsoil
icr074911,Botswana,Gumare,15,1,-19.3686,22.0829,977,Topsoil
icr074912,Botswana,Gumare,15,1,-19.3686,22.0829,977,Subsoil
icr074931,Botswana,Gumare,16,1,-19.3415,22.0791,969,Topsoil
icr074932,Botswana,Gumare,16,1,-19.3415,22.0791,969,Subsoil
icr074983,Botswana,Shoshong,1,1,-23.0742,26.3949,1102.8,Topsoil
icr074984,Botswana,Shoshong,1,1,-23.0742,26.3949,1102.8,Subsoil
icr075003,Botswana,Shoshong,2,1,-23.0591,26.389,1110.5,Topsoil
icr075004,Botswana,Shoshong,2,1,-23.0591,26.389,1110.5,Subsoil
icr075023,Botswana,Shoshong,3,1,-23.0258,26.3959,1114.7,Topsoil
icr075024,Botswana,Shoshong,3,1,-23.0258,26.3959,1114.7,Subsoil
icr075043,Botswana,Shoshong,4,1,-23.0055,26.3972,1138.4,Topsoil
icr075044,Botswana,Shoshong,4,1,-23.0055,26.3972,1138.4,Subsoil
icr075063,Botswana,Shoshong,5,1,-23.0765,26.4193,1094.2,Topsoil
icr075064,Botswana,Shoshong,5,1,-23.0765,26.4193,1094.2,Subsoil
icr075083,Botswana,Shoshong,6,1,-23.0578,26.4171,1098.7,Topsoil
icr075084,Botswana,Shoshong,6,1,-23.0578,26.4171,1098.7,Subsoil
icr075103,Botswana,Shoshong,7,1,-23.0299,26.419,1112.7,Topsoil
icr075104,Botswana,Shoshong,7,1,-23.0299,26.419,1112.7,Subsoil
icr075123,Botswana,Shoshong,8,1,-23.0111,26.418,1130.5,Topsoil
icr075124,Botswana,Shoshong,8,1,-23.0111,26.418,1130.5,Subsoil
icr075143,Botswana,Shoshong,9,1,-23.0707,26.4356,1098,Topsoil
icr075144,Botswana,Shoshong,9,1,-23.0707,26.4356,1098,Subsoil
icr075163,Botswana,Shoshong,10,1,-23.0585,26.4374,1105,Topsoil
icr075164,Botswana,Shoshong,10,1,-23.0585,26.4374,1105,Subsoil
icr075183,Botswana,Shoshong,11,1,-23.0323,26.441,1112.5,Topsoil
icr075184,Botswana,Shoshong,11,1,-23.0323,26.441,1112.5,Subsoil
icr075203,Botswana,Shoshong,12,1,-23.0063,26.4425,1125.8,Topsoil
icr075204,Botswana,Shoshong,12,1,-23.0063,26.4425,1125.8,Subsoil
icr075224,Botswana,Shoshong,13,2,-23.0776,26.7766,1135,Topsoil
icr075225,Botswana,Shoshong,13,2,-23.0776,26.7766,1135,Subsoil
icr075240,Botswana,Shoshong,14,1,-23.0594,26.457,1107.4,Topsoil
icr075241,Botswana,Shoshong,14,1,-23.0594,26.457,1107.4,Subsoil
icr075260,Botswana,Shoshong,15,1,-23.0312,26.4632,1108,Topsoil
icr075261,Botswana,Shoshong,15,1,-23.0312,26.4632,1108,Subsoil
icr075280,Botswana,Shoshong,16,1,-23.0042,26.4664,1119.4,Topsoil
icr075281,Botswana,Shoshong,16,1,-23.0042,26.4664,1119.4,Subsoil
icr075331,Zimbabwe,Chiqumbakwe,1,1,-17.8653,31.8363,1421,Topsoil
icr075332,Zimbabwe,Chiqumbakwe,1,1,-17.8653,31.8363,1421,Subsoil
icr075350,Zimbabwe,Chiqumbakwe,2,1,-17.8307,31.8367,1429,Topsoil
icr075351,Zimbabwe,Chiqumbakwe,2,1,-17.8307,31.8367,1429,Subsoil
icr075370,Zimbabwe,Chiqumbakwe,3,1,-17.8199,31.8338,1441,Topsoil
icr075371,Zimbabwe,Chiqumbakwe,3,1,-17.8199,31.8338,1441,Subsoil
icr075390,Zimbabwe,Chiqumbakwe,4,2,-17.7845,31.8373,1447,Topsoil
icr075391,Zimbabwe,Chiqumbakwe,4,2,-17.7845,31.8373,1447,Subsoil
icr075410,Zimbabwe,Chiqumbakwe,5,1,-17.852,31.8612,1423,Topsoil
icr075411,Zimbabwe,Chiqumbakwe,5,1,-17.852,31.8612,1423,Subsoil
icr075430,Zimbabwe,Chiqumbakwe,6,1,-17.8328,31.8576,1447,Topsoil
icr075431,Zimbabwe,Chiqumbakwe,6,1,-17.8328,31.8576,1447,Subsoil
icr075450,Zimbabwe,Chiqumbakwe,7,2,-17.8176,31.8616,1448,Topsoil
icr075451,Zimbabwe,Chiqumbakwe,7,2,-17.8176,31.8616,1448,Subsoil
icr075469,Zimbabwe,Chiqumbakwe,8,1,-17.7908,31.8557,1416,Topsoil
icr075470,Zimbabwe,Chiqumbakwe,8,1,-17.7908,31.8557,1416,Subsoil
icr075490,Zimbabwe,Chiqumbakwe,9,2,-17.8564,31.8759,1455,Topsoil
icr075491,Zimbabwe,Chiqumbakwe,9,2,-17.8564,31.8759,1455,Subsoil
icr075508,Zimbabwe,Chiqumbakwe,10,1,-17.8301,31.8726,1415,Topsoil
icr075509,Zimbabwe,Chiqumbakwe,10,1,-17.8301,31.8726,1415,Subsoil
icr075528,Zimbabwe,Chiqumbakwe,11,1,-17.8183,31.8831,1398,Topsoil
icr075529,Zimbabwe,Chiqumbakwe,11,1,-17.8183,31.8831,1398,Subsoil
icr075548,Zimbabwe,Chiqumbakwe,12,1,-17.7929,31.8807,1409,Topsoil
icr075549,Zimbabwe,Chiqumbakwe,12,1,-17.7929,31.8807,1409,Subsoil
icr075567,Zimbabwe,Chiqumbakwe,13,1,-17.8659,31.8962,1460,Topsoil
icr075568,Zimbabwe,Chiqumbakwe,13,1,-17.8659,31.8962,1460,Subsoil
icr075587,Zimbabwe,Chiqumbakwe,14,1,-17.8355,31.9065,960,Topsoil
icr075588,Zimbabwe,Chiqumbakwe,14,1,-17.8355,31.9065,960,Subsoil
icr075607,Zimbabwe,Chiqumbakwe,15,1,-17.8097,31.9012,1395,Topsoil
icr075608,Zimbabwe,Chiqumbakwe,15,1,-17.8097,31.9012,1395,Subsoil
icr075626,Zimbabwe,Chiqumbakwe,16,1,-17.7865,31.9016,1375,Topsoil
icr075627,Zimbabwe,Chiqumbakwe,16,1,-17.7865,31.9016,1375,Subsoil
icr075676,Zambia,Musungwa,1,1,-15.897394,26.093142,990,Topsoil
icr075677,Zambia,Musungwa,1,1,-15.897394,26.093142,990,Subsoil
icr075696,Zambia,Musungwa,2,1,-15.867407,26.098539,992,Topsoil
icr075697,Zambia,Musungwa,2,1,-15.867407,26.098539,992,Subsoil
icr075716,Zambia,Musungwa,3,1,-15.85138333,26.095875,991,Topsoil
icr075717,Zambia,Musungwa,3,1,-15.85138333,26.095875,991,Subsoil
icr075736,Zambia,Musungwa,4,2,-15.827109,26.095398,991,Topsoil
icr075737,Zambia,Musungwa,4,2,-15.827109,26.095398,991,Subsoil
icr075756,Zambia,Musungwa,5,1,-15.896971,26.115347,992,Topsoil
icr075757,Zambia,Musungwa,5,1,-15.896971,26.115347,992,Subsoil
icr075776,Zambia,Musungwa,6,1,-15.87001333,26.118435,994,Topsoil
icr075777,Zambia,Musungwa,6,1,-15.87001333,26.118435,994,Subsoil
icr075796,Zambia,Musungwa,7,1,-15.857948,26.111965,987,Topsoil
icr075797,Zambia,Musungwa,7,1,-15.857948,26.111965,987,Subsoil
icr075816,Zambia,Musungwa,8,1,-15.830405,26.121272,990,Topsoil
icr075817,Zambia,Musungwa,8,1,-15.830405,26.121272,990,Subsoil
icr075836,Zambia,Musungwa,9,1,-15.896332,26.142028,996,Topsoil
icr075837,Zambia,Musungwa,9,1,-15.896332,26.142028,996,Subsoil
icr075856,Zambia,Musungwa,10,1,-15.87658167,26.13388333,985,Topsoil
icr075857,Zambia,Musungwa,10,1,-15.87658167,26.13388333,985,Subsoil
icr075876,Zambia,Musungwa,11,1,-15.84979333,26.140195,994,Topsoil
icr075877,Zambia,Musungwa,11,1,-15.84979333,26.140195,994,Subsoil
icr075896,Zambia,Musungwa,12,1,-15.83095833,26.13990833,989,Topsoil
icr075897,Zambia,Musungwa,12,1,-15.83095833,26.13990833,989,Subsoil
icr075916,Zambia,Musungwa,13,1,-15.89698167,26.166365,983,Topsoil
icr075917,Zambia,Musungwa,13,1,-15.89698167,26.166365,983,Subsoil
icr075936,Zambia,Musungwa,14,1,-15.871185,26.163502,992,Topsoil
icr075937,Zambia,Musungwa,14,1,-15.871185,26.163502,992,Subsoil
icr075957,Zambia,Musungwa,15,1,-15.845438,26.164093,989,Subsoil
icr075976,Zambia,Musungwa,16,1,-15.819795,26.16895,996,Topsoil
icr075977,Zambia,Musungwa,16,1,-15.819795,26.16895,996,Subsoil
icr076347,Madagascar,Analavory,1,2,-19.021194,46.636952,1028.900024,Topsoil
icr076348,Madagascar,Analavory,1,2,-19.021194,46.636952,1028.900024,Subsoil
icr076364,Madagascar,Analavory,2,1,-19.006766,46.629129,1049.599976,Topsoil
icr076365,Madagascar,Analavory,2,1,-19.006766,46.629129,1049.599976,Subsoil
icr076384,Madagascar,Analavory,3,1,-18.973476,46.63606,1152.900024,Topsoil
icr076385,Madagascar,Analavory,3,1,-18.973476,46.63606,1152.900024,Subsoil
icr076404,Madagascar,Analavory,4,1,-18.953178,46.6373,989.0999756,Topsoil
icr076405,Madagascar,Analavory,4,1,-18.953178,46.6373,989.0999756,Subsoil
icr076424,Madagascar,Analavory,5,1,-19.024152,46.659441,1132.800049,Topsoil
icr076425,Madagascar,Analavory,5,1,-19.024152,46.659441,1132.800049,Subsoil
icr076444,Madagascar,Analavory,6,1,-19.005444,46.657214,1145.5,Topsoil
icr076445,Madagascar,Analavory,6,1,-19.005444,46.657214,1145.5,Subsoil
icr076464,Madagascar,Analavory,7,1,-18.977533,46.659112,1130.800049,Topsoil
icr076465,Madagascar,Analavory,7,1,-18.977533,46.659112,1130.800049,Subsoil
icr076484,Madagascar,Analavory,8,1,-18.958817,46.658112,1050.199951,Topsoil
icr076485,Madagascar,Analavory,8,1,-18.958817,46.658112,1050.199951,Subsoil
icr076502,Madagascar,Analavory,9,1,-19.018352,46.675688,1157.699951,Topsoil
icr076503,Madagascar,Analavory,9,1,-19.018352,46.675688,1157.699951,Subsoil
icr076522,Madagascar,Analavory,10,1,-19.002544,46.677495,1170.900024,Topsoil
icr076523,Madagascar,Analavory,10,1,-19.002544,46.677495,1170.900024,Subsoil
icr076541,Madagascar,Analavory,11,1,-18.980003,46.681078,1215.599976,Topsoil
icr076542,Madagascar,Analavory,11,1,-18.980003,46.681078,1215.599976,Subsoil
icr076561,Madagascar,Analavory,12,1,-18.953984,46.68258,1094.300049,Topsoil
icr076562,Madagascar,Analavory,12,1,-18.953984,46.68258,1094.300049,Subsoil
icr076581,Madagascar,Analavory,13,1,-19.025504,46.706172,1252.900024,Topsoil
icr076582,Madagascar,Analavory,13,1,-19.025504,46.706172,1252.900024,Subsoil
icr076601,Madagascar,Analavory,14,1,-19.007042,46.697128,1336.199951,Topsoil
icr076602,Madagascar,Analavory,14,1,-19.007042,46.697128,1336.199951,Subsoil
icr076621,Madagascar,Analavory,15,1,-18.978952,46.703312,1247.800049,Topsoil
icr076622,Madagascar,Analavory,15,1,-18.978952,46.703312,1247.800049,Subsoil
icr076640,Madagascar,Analavory,16,1,-18.951871,46.706503,1284.5,Topsoil
icr076641,Madagascar,Analavory,16,1,-18.951871,46.706503,1284.5,Subsoil
